CMDLINE ./build.x86_64-fc28-gcc82-o2g/bin/SExtractor --config-file /home/aalvarez/Work/Data/sextractorxx_sim09_r.config
MEM 1.667969 1550059849.2583
MEM 32.375000 1550059849.3586
MEM 43.656250 1550059849.4588
MEM 53.906250 1550059849.5591
MEM 62.929688 1550059849.6594
MEM 71.179688 1550059849.7598
MEM 79.687500 1550059849.8601
MEM 87.164062 1550059849.9604
MEM 94.898438 1550059850.0607
MEM 102.632812 1550059850.1610
MEM 110.882812 1550059850.2613
MEM 119.906250 1550059850.3617
MEM 129.187500 1550059850.4620
MEM 138.210938 1550059850.5623
MEM 147.492188 1550059850.6626
MEM 155.742188 1550059850.7630
MEM 160.898438 1550059850.8633
MEM 167.304688 1550059850.9639
MEM 171.148438 1550059851.0642
MEM 175.679688 1550059851.1645
MEM 177.246094 1550059851.2648
MEM 182.792969 1550059851.3651
MEM 184.828125 1550059851.4654
MEM 190.136719 1550059851.5658
MEM 190.671875 1550059851.6661
MEM 195.972656 1550059851.7664
MEM 196.503906 1550059851.8668
MEM 201.289062 1550059851.9672
MEM 202.546875 1550059852.0675
MEM 205.886719 1550059852.1678
MEM 209.164062 1550059852.2681
MEM 211.160156 1550059852.3684
MEM 215.953125 1550059852.4687
MEM 215.949219 1550059852.5690
MEM 219.976562 1550059852.6693
MEM 222.242188 1550059852.7696
MEM 225.628906 1550059852.8699
MEM 229.183594 1550059852.9702
MEM 229.183594 1550059853.0705
MEM 234.472656 1550059853.1708
MEM 235.226562 1550059853.2711
MEM 238.855469 1550059853.3714
MEM 240.105469 1550059853.4717
MEM 241.449219 1550059853.5720
MEM 243.093750 1550059853.6723
MEM 244.640625 1550059853.7727
MEM 244.640625 1550059853.8730
MEM 247.992188 1550059853.9733
