CMDLINE ./build.x86_64-fc28-gcc82-o2g/bin/SExtractor --config-file /home/aalvarez/Work/Data/sextractorxx_sim09_r.config --threads-nb=4
MEM 1.929688 1550057495.0335
MEM 32.160156 1550057495.1338
MEM 44.871094 1550057495.2341
MEM 55.558594 1550057495.3344
MEM 65.613281 1550057495.4347
MEM 76.957031 1550057495.5350
MEM 88.300781 1550057495.6353
MEM 99.644531 1550057495.7357
MEM 110.472656 1550057495.8360
MEM 119.753906 1550057495.9363
MEM 128.777344 1550057496.0366
MEM 137.800781 1550057496.1369
MEM 147.082031 1550057496.2372
MEM 158.425781 1550057496.3375
MEM 161.519531 1550057496.4379
MEM 162.292969 1550057496.5382
MEM 163.066406 1550057496.6385
MEM 163.839844 1550057496.7391
MEM 164.613281 1550057496.8394
MEM 165.386719 1550057496.9398
MEM 166.160156 1550057497.0401
MEM 166.933594 1550057497.1404
MEM 167.707031 1550057497.2407
MEM 167.707031 1550057497.3419
MEM 168.480469 1550057497.4422
MEM 169.253906 1550057497.5425
MEM 169.769531 1550057497.6428
MEM 169.769531 1550057497.7431
MEM 170.027344 1550057497.8435
MEM 170.800781 1550057497.9456
MEM 171.316406 1550057498.0461
MEM 171.832031 1550057498.1465
MEM 172.347656 1550057498.2468
MEM 172.863281 1550057498.3471
MEM 172.863281 1550057498.4474
MEM 173.378906 1550057498.5477
MEM 173.894531 1550057498.6480
MEM 174.410156 1550057498.7483
MEM 174.925781 1550057498.8486
MEM 175.441406 1550057498.9489
MEM 176.011719 1550057499.0492
MEM 176.011719 1550057499.1495
MEM 176.527344 1550057499.2498
MEM 177.300781 1550057499.3502
MEM 177.300781 1550057499.4505
MEM 177.558594 1550057499.5508
MEM 178.074219 1550057499.6511
MEM 178.589844 1550057499.7514
MEM 179.105469 1550057499.8516
MEM 179.621094 1550057499.9518
MEM 180.652344 1550057500.0521
MEM 181.167969 1550057500.1524
MEM 181.683594 1550057500.2526
MEM 182.199219 1550057500.3528
MEM 182.199219 1550057500.4531
MEM 182.972656 1550057500.5534
MEM 183.746094 1550057500.6537
MEM 184.261719 1550057500.7540
MEM 184.777344 1550057500.8543
MEM 185.292969 1550057500.9546
MEM 185.808594 1550057501.0548
MEM 186.066406 1550057501.1551
MEM 186.582031 1550057501.2554
MEM 187.097656 1550057501.3557
MEM 187.613281 1550057501.4559
MEM 188.128906 1550057501.5562
MEM 188.644531 1550057501.6565
MEM 188.644531 1550057501.7568
MEM 188.902344 1550057501.8572
MEM 189.417969 1550057501.9575
MEM 189.933594 1550057502.0577
MEM 190.449219 1550057502.1580
MEM 190.964844 1550057502.2583
MEM 191.480469 1550057502.3586
MEM 191.996094 1550057502.4589
MEM 192.511719 1550057502.5591
MEM 193.027344 1550057502.6595
MEM 193.542969 1550057502.7598
MEM 194.058594 1550057502.8601
MEM 194.574219 1550057502.9604
MEM 195.089844 1550057503.0606
MEM 195.605469 1550057503.1609
MEM 195.863281 1550057503.2612
MEM 196.636719 1550057503.3614
MEM 197.152344 1550057503.4618
MEM 197.667969 1550057503.5620
MEM 197.925781 1550057503.6622
MEM 198.441406 1550057503.7625
MEM 199.214844 1550057503.8627
MEM 199.988281 1550057503.9630
MEM 200.503906 1550057504.0632
MEM 201.019531 1550057504.1635
MEM 201.535156 1550057504.2638
MEM 201.535156 1550057504.3640
MEM 202.308594 1550057504.4643
MEM 202.566406 1550057504.5645
MEM 203.339844 1550057504.6648
MEM 203.855469 1550057504.7651
MEM 204.371094 1550057504.8654
MEM 205.144531 1550057504.9656
MEM 205.660156 1550057505.0658
MEM 206.175781 1550057505.1661
MEM 206.691406 1550057505.2664
MEM 207.207031 1550057505.3667
MEM 207.722656 1550057505.4669
MEM 208.238281 1550057505.5672
MEM 208.238281 1550057505.6675
MEM 208.753906 1550057505.7678
MEM 209.011719 1550057505.8680
MEM 209.785156 1550057505.9682
MEM 210.558594 1550057506.0684
MEM 211.332031 1550057506.1688
MEM 211.847656 1550057506.2690
MEM 212.363281 1550057506.3692
MEM 212.878906 1550057506.4694
MEM 213.394531 1550057506.5697
MEM 213.910156 1550057506.6699
MEM 214.167969 1550057506.7701
MEM 214.683594 1550057506.8704
MEM 214.941406 1550057506.9707
MEM 215.457031 1550057507.0710
MEM 216.230469 1550057507.1713
MEM 216.746094 1550057507.2716
MEM 217.261719 1550057507.3719
MEM 217.777344 1550057507.4722
MEM 218.292969 1550057507.5724
MEM 218.808594 1550057507.6727
MEM 219.324219 1550057507.7730
MEM 219.839844 1550057507.8733
MEM 220.355469 1550057507.9735
MEM 220.871094 1550057508.0738
MEM 221.128906 1550057508.1741
MEM 221.644531 1550057508.2744
MEM 221.902344 1550057508.3747
MEM 222.675781 1550057508.4749
MEM 223.191406 1550057508.5752
MEM 223.707031 1550057508.6755
MEM 224.222656 1550057508.7758
MEM 224.738281 1550057508.8760
MEM 225.253906 1550057508.9763
MEM 225.769531 1550057509.0779
MEM 225.769531 1550057509.1793
MEM 226.285156 1550057509.2805
MEM 226.800781 1550057509.3809
MEM 227.316406 1550057509.4812
MEM 227.832031 1550057509.5814
MEM 228.089844 1550057509.6817
MEM 228.347656 1550057509.7820
MEM 229.121094 1550057509.8823
MEM 229.636719 1550057509.9827
MEM 230.152344 1550057510.0831
MEM 230.667969 1550057510.1834
MEM 231.183594 1550057510.2838
MEM 231.699219 1550057510.3840
MEM 232.214844 1550057510.4843
MEM 232.730469 1550057510.5846
MEM 233.246094 1550057510.6848
MEM 233.761719 1550057510.7851
MEM 234.277344 1550057510.8853
MEM 234.535156 1550057510.9855
