CMDLINE ./build.x86_64-fc28-gcc82-o2g/bin/SExtractor --config-file /home/aalvarez/Work/Data/sextractorxx_19k.config
MEM 2.003906 1550057818.3181
MEM 33.523438 1550057818.4184
MEM 45.570312 1550057818.5187
MEM 65.550781 1550057818.6191
MEM 72.253906 1550057818.7194
MEM 84.371094 1550057818.8197
MEM 102.933594 1550057818.9200
MEM 116.082031 1550057819.0203
MEM 123.042969 1550057819.1206
MEM 140.574219 1550057819.2209
MEM 156.300781 1550057819.3212
MEM 163.261719 1550057819.4216
MEM 178.214844 1550057819.5220
MEM 186.722656 1550057819.6226
MEM 197.035156 1550057819.7229
MEM 206.058594 1550057819.8251
MEM 215.597656 1550057819.9256
MEM 218.433594 1550057820.0259
MEM 234.417969 1550057820.1265
MEM 236.480469 1550057820.2268
MEM 253.238281 1550057820.3271
MEM 264.066406 1550057820.4274
MEM 272.058594 1550057820.5277
MEM 290.878906 1550057820.6280
MEM 300.675781 1550057820.7284
MEM 309.699219 1550057820.8295
MEM 311.503906 1550057820.9307
MEM 323.105469 1550057821.0311
MEM 328.519531 1550057821.1314
MEM 347.339844 1550057821.2317
MEM 354.042969 1550057821.3320
MEM 365.902344 1550057821.4323
MEM 383.691406 1550057821.5326
MEM 384.722656 1550057821.6331
MEM 403.542969 1550057821.7334
MEM 408.699219 1550057821.8338
MEM 422.363281 1550057821.9341
MEM 422.363281 1550057822.0354
MEM 438.089844 1550057822.1358
MEM 441.183594 1550057822.2362
MEM 455.878906 1550057822.3366
MEM 460.003906 1550057822.4369
MEM 468.511719 1550057822.5374
MEM 478.824219 1550057822.6378
MEM 479.339844 1550057822.7382
MEM 489.910156 1550057822.8408
MEM 497.386719 1550057822.9419
MEM 498.675781 1550057823.0428
MEM 508.730469 1550057823.1439
MEM 516.207031 1550057823.2446
MEM 516.207031 1550057823.3453
MEM 528.066406 1550057823.4457
MEM 535.027344 1550057823.5460
MEM 553.847656 1550057823.6463
MEM 560.035156 1550057823.7466
MEM 560.035156 1550057823.8469
MEM 560.035156 1550057823.9472
MEM 560.035156 1550057824.0476
MEM 560.035156 1550057824.1487
MEM 560.035156 1550057824.2502
MEM 560.035156 1550057824.3505
MEM 560.035156 1550057824.4509
MEM 560.035156 1550057824.5512
MEM 560.035156 1550057824.6515
MEM 560.035156 1550057824.7518
MEM 560.035156 1550057824.8522
MEM 560.035156 1550057824.9525
MEM 560.292969 1550057825.0528
MEM 560.292969 1550057825.1532
MEM 560.292969 1550057825.2535
MEM 560.292969 1550057825.3538
MEM 560.292969 1550057825.4542
MEM 560.292969 1550057825.5545
MEM 560.292969 1550057825.6550
MEM 560.292969 1550057825.7553
MEM 560.292969 1550057825.8556
MEM 560.292969 1550057825.9559
MEM 560.292969 1550057826.0562
MEM 560.292969 1550057826.1566
MEM 560.292969 1550057826.2569
MEM 560.292969 1550057826.3572
MEM 560.292969 1550057826.4575
MEM 560.292969 1550057826.5579
MEM 560.292969 1550057826.6583
MEM 560.292969 1550057826.7600
MEM 560.292969 1550057826.8604
MEM 560.292969 1550057826.9607
MEM 560.292969 1550057827.0610
MEM 560.292969 1550057827.1614
MEM 560.292969 1550057827.2618
MEM 560.292969 1550057827.3621
MEM 560.292969 1550057827.4625
MEM 560.292969 1550057827.5628
MEM 560.292969 1550057827.6632
MEM 560.292969 1550057827.7635
MEM 560.292969 1550057827.8646
MEM 560.292969 1550057827.9649
MEM 560.292969 1550057828.0652
MEM 560.292969 1550057828.1656
MEM 560.292969 1550057828.2660
MEM 560.292969 1550057828.3663
MEM 560.292969 1550057828.4670
MEM 560.292969 1550057828.5684
MEM 560.292969 1550057828.6692
MEM 560.292969 1550057828.7695
MEM 560.292969 1550057828.8699
MEM 560.292969 1550057828.9703
MEM 560.292969 1550057829.0706
MEM 560.292969 1550057829.1708
MEM 560.292969 1550057829.2712
MEM 560.292969 1550057829.3715
