CMDLINE ./build.x86_64-fc28-gcc82-o2g/bin/SExtractor --config-file /home/aalvarez/Work/Data/sextractorxx_19k.config
MEM 2.070312 1550053819.9322
MEM 33.378906 1550053820.0325
MEM 44.109375 1550053820.1329
MEM 57.820312 1550053820.2332
MEM 65.296875 1550053820.3336
MEM 69.421875 1550053820.4339
MEM 83.859375 1550053820.5342
MEM 84.117188 1550053820.6345
MEM 102.679688 1550053820.7349
MEM 102.679688 1550053820.8352
MEM 116.601562 1550053820.9355
MEM 121.500000 1550053821.0359
MEM 130.781250 1550053821.1362
MEM 140.320312 1550053821.2365
MEM 142.640625 1550053821.3369
MEM 159.140625 1550053821.4372
MEM 159.140625 1550053821.5375
MEM 170.742188 1550053821.6379
MEM 177.960938 1550053821.7382
MEM 177.960938 1550053821.8385
MEM 193.429688 1550053821.9389
MEM 196.781250 1550053822.0392
MEM 198.328125 1550053822.1398
MEM 207.093750 1550053822.2410
MEM 214.828125 1550053822.3414
MEM 215.601562 1550053822.4418
MEM 224.625000 1550053822.5421
MEM 234.164062 1550053822.6424
MEM 234.164062 1550053822.7428
MEM 252.468750 1550053822.8443
MEM 252.984375 1550053822.9447
MEM 264.843750 1550053823.0461
MEM 271.804688 1550053823.1474
MEM 271.804688 1550053823.2478
MEM 290.625000 1550053823.3482
MEM 290.625000 1550053823.4485
MEM 302.484375 1550053823.5488
MEM 309.445312 1550053823.6491
MEM 313.570312 1550053823.7495
MEM 328.265625 1550053823.8498
MEM 328.265625 1550053823.9502
MEM 346.828125 1550053824.0505
MEM 347.085938 1550053824.1508
MEM 361.007812 1550053824.2511
MEM 365.648438 1550053824.3514
MEM 374.671875 1550053824.4518
MEM 384.468750 1550053824.5521
MEM 386.015625 1550053824.6524
MEM 403.289062 1550053824.7528
MEM 403.289062 1550053824.8531
MEM 417.210938 1550053824.9534
MEM 422.109375 1550053825.0538
MEM 428.554688 1550053825.1541
MEM 440.929688 1550053825.2544
MEM 440.929688 1550053825.3547
MEM 459.750000 1550053825.4550
MEM 459.750000 1550053825.5553
MEM 471.867188 1550053825.6558
MEM 478.570312 1550053825.7561
MEM 482.179688 1550053825.8564
MEM 497.132812 1550053825.9567
MEM 497.390625 1550053826.0570
MEM 515.953125 1550053826.1581
MEM 515.953125 1550053826.2585
MEM 530.906250 1550053826.3588
MEM 534.773438 1550053826.4591
MEM 545.343750 1550053826.5595
MEM 553.593750 1550053826.6605
MEM 556.171875 1550053826.7609
MEM 559.781250 1550053826.8612
MEM 559.781250 1550053826.9615
MEM 559.781250 1550053827.0618
MEM 559.781250 1550053827.1621
MEM 559.781250 1550053827.2624
MEM 559.781250 1550053827.3629
MEM 559.781250 1550053827.4632
MEM 559.781250 1550053827.5635
MEM 559.781250 1550053827.6639
MEM 559.781250 1550053827.7642
MEM 559.781250 1550053827.8645
MEM 559.781250 1550053827.9649
MEM 559.781250 1550053828.0652
MEM 559.781250 1550053828.1655
MEM 559.781250 1550053828.2659
MEM 559.781250 1550053828.3663
MEM 559.781250 1550053828.4666
MEM 559.781250 1550053828.5668
MEM 560.039062 1550053828.6671
MEM 560.039062 1550053828.7674
MEM 560.039062 1550053828.8678
MEM 560.039062 1550053828.9681
MEM 560.039062 1550053829.0684
MEM 560.039062 1550053829.1688
MEM 560.039062 1550053829.2691
MEM 560.039062 1550053829.3694
MEM 560.039062 1550053829.4697
MEM 560.039062 1550053829.5700
MEM 560.039062 1550053829.6704
MEM 560.039062 1550053829.7708
MEM 560.039062 1550053829.8711
MEM 560.039062 1550053829.9714
MEM 560.039062 1550053830.0717
MEM 560.039062 1550053830.1721
MEM 560.039062 1550053830.2724
MEM 560.039062 1550053830.3727
MEM 560.039062 1550053830.4730
MEM 560.039062 1550053830.5733
MEM 560.039062 1550053830.6737
MEM 560.039062 1550053830.7739
MEM 560.039062 1550053830.8742
MEM 560.039062 1550053830.9745
MEM 560.039062 1550053831.0749
MEM 560.039062 1550053831.1752
MEM 560.039062 1550053831.2755
MEM 560.039062 1550053831.3758
MEM 560.039062 1550053831.4760
MEM 560.039062 1550053831.5764
MEM 560.039062 1550053831.6767
MEM 560.039062 1550053831.7771
MEM 560.039062 1550053831.8774
MEM 560.039062 1550053831.9778
